importance_rank,feature,source_group,data_type,definition,model_use,intuitive_risk_direction,intuitive_reason,observed_model_direction,direct_mean_abs_shap_log_odds,missing_indicator_mean_abs_shap_log_odds,total_mean_abs_shap_log_odds,direct_gain,missing_indicator_gain,total_gain,split_count,missing_rate,missing_effect_log_odds,value_shap_spearman,value_target_spearman,upper_minus_lower_shap,upper_minus_lower_event_rate_pp,category_effect_detail,shap_share,gain_share,importance_tier,strongest_related_feature,strongest_absolute_association,association_method,related_features_ge_0_50,substitutability_assessment
198,FLOORSMIN_MEDI,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.0006700641773669233,0.0,0.0006700641773669233,117.20648956298828,0.0,117.20648956298828,11,0.6793634964337589,0.0,-0.5573659870685228,-0.01710348345250395,-0.002777956440377384,-0.7897551365043616,{},0.0002148996702163683,0.00018924052853621864,Tier 4 - residual,FLOORSMIN_AVG,0.9966601799891941,Spearman rho,"[{""feature"": ""FLOORSMIN_AVG"", ""absolute_association"": 0.99666, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMIN_MODE"", ""absolute_association"": 0.982994, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_MEDI"", ""absolute_association"": 0.655341, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_AVG"", ""absolute_association"": 0.653772, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_MODE"", ""absolute_association"": 0.643776, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
199,CC_DPD_DEF_MONTH_RATE,Credit card history,numeric,Credit card history aggregate: dpd def month rate.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",higher -> more risk,0.0006690496029814967,0.0,0.0006690496029814967,226.1350393295288,0.0,226.1350393295288,22,0.7222884644568257,0.0,0.2945686641645478,-0.021046199740012653,0.0014203292933704656,-0.3018783094445143,{},0.00021457428093545652,0.0003651155710135028,Tier 4 - residual,CC_DPD_DEF_MONTH_COUNT,0.9987330968555114,Spearman rho,"[{""feature"": ""CC_DPD_DEF_MONTH_COUNT"", ""absolute_association"": 0.998733, ""method"": ""Spearman rho""}, {""feature"": ""CC_DPD_MONTH_COUNT"", ""absolute_association"": 0.907929, ""method"": ""Spearman rho""}, {""feature"": ""CC_DPD_MONTH_RATE"", ""absolute_association"": 0.895502, ""method"": ""Spearman rho""}, {""feature"": ""CC_DPD_MEAN"", ""absolute_association"": 0.877437, ""method"": ""Spearman rho""}, {""feature"": ""CC_DPD_MAX"", ""absolute_association"": 0.869305, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
200,PREV_CANCELED_COUNT,Previous applications,numeric,Previous applications aggregate: canceled count.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> more risk,0.0006641857848309351,0.0,0.0006641857848309351,227.39017057418823,0.0,227.39017057418823,26,0.054328267608992564,0.0,0.4757949322665999,0.016694439513421696,0.0005985264071416955,0.7609222769010757,{},0.00021301438122457302,0.00036714209446802557,Tier 4 - residual,PREV_RECENT_12M_COUNT,0.7373478024325376,Spearman rho,"[{""feature"": ""PREV_RECENT_12M_COUNT"", ""absolute_association"": 0.737348, ""method"": ""Spearman rho""}, {""feature"": ""PREV_RECENT_24M_COUNT"", ""absolute_association"": 0.732825, ""method"": ""Spearman rho""}, {""feature"": ""PREV_APPROVAL_RATE"", ""absolute_association"": 0.710509, ""method"": ""Spearman rho""}, {""feature"": ""PREV_CASH_LOAN_COUNT"", ""absolute_association"": 0.689996, ""method"": ""Spearman rho""}, {""feature"": ""PREV_APPLICATION_COUNT"", ""absolute_association"": 0.623861, ""method"": ""Spearman rho""}]","related signal, but too weak to treat as a substitute"
201,FLOORSMAX_MODE,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,mixed / weak marginal direction,0.0006188163153568025,0.0,0.0006188163153568025,112.55298900604248,0.0,112.55298900604248,10,0.5007696143256661,0.0,-0.12033216576379738,-0.036969800711622064,-0.0011514752884725986,-1.7347957016993918,{},0.00019846370927819958,0.00018172702900028426,Tier 4 - residual,FLOORSMAX_MEDI,0.9859150949979867,Spearman rho,"[{""feature"": ""FLOORSMAX_MEDI"", ""absolute_association"": 0.985915, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_AVG"", ""absolute_association"": 0.981033, ""method"": ""Spearman rho""}, {""feature"": ""ELEVATORS_MODE"", ""absolute_association"": 0.83247, ""method"": ""Spearman rho""}, {""feature"": ""ELEVATORS_MEDI"", ""absolute_association"": 0.823564, ""method"": ""Spearman rho""}, {""feature"": ""ELEVATORS_AVG"", ""absolute_association"": 0.818672, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
202,INST_CONTRACT_COUNT,Installment repayments,numeric,Installment repayments aggregate: contract count.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,mixed / weak marginal direction,0.0005780467049443361,0.0,0.0005780467049443361,210.74313831329346,0.0,210.74313831329346,16,0.05263728402020509,0.0,-0.03535448349099055,-0.05003270189260408,0.00010213412201104357,-3.5522584023824355,{},0.00018538828138871374,0.00034026394808417534,Tier 4 - residual,POS_CONTRACT_COUNT,0.9618063424017831,Spearman rho,"[{""feature"": ""POS_CONTRACT_COUNT"", ""absolute_association"": 0.961806, ""method"": ""Spearman rho""}, {""feature"": ""PREV_APPROVED_COUNT"", ""absolute_association"": 0.951494, ""method"": ""Spearman rho""}, {""feature"": ""POS_COMPLETED_MONTH_COUNT"", ""absolute_association"": 0.840292, ""method"": ""Spearman rho""}, {""feature"": ""POS_MONTH_COUNT"", ""absolute_association"": 0.836963, ""method"": ""Spearman rho""}, {""feature"": ""POS_ACTIVE_MONTH_COUNT"", ""absolute_association"": 0.81926, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
203,FLAG_DOCUMENT_11,Application documents,numeric,Did client provide document 11,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,non-monotonic; upper values net less risk,0.0005752345863381226,0.0,0.0005752345863381226,42.78769016265869,0.0,42.78769016265869,9,0.0,,-0.11408610598941442,-0.006315611041313024,-0.07218864709669506,-2.612108208684401,{},0.00018448639261223963,6.908461409787359e-05,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
204,ENTRANCES_MODE,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.0005557926612769296,0.0,0.0005557926612769296,189.0098180770874,0.0,189.0098180770874,19,0.5064929433954083,0.0,-0.6686509788325166,-0.018221240508070925,-0.0017013535133499108,-1.3274652742452278,{},0.00017825107452608288,0.000305173527547894,Tier 4 - residual,ENTRANCES_MEDI,0.9656251656039258,Spearman rho,"[{""feature"": ""ENTRANCES_MEDI"", ""absolute_association"": 0.965625, ""method"": ""Spearman rho""}, {""feature"": ""ENTRANCES_AVG"", ""absolute_association"": 0.958756, ""method"": ""Spearman rho""}, {""feature"": ""BASEMENTAREA_MODE"", ""absolute_association"": 0.642967, ""method"": ""Spearman rho""}, {""feature"": ""BASEMENTAREA_MEDI"", ""absolute_association"": 0.619218, ""method"": ""Spearman rho""}, {""feature"": ""BASEMENTAREA_AVG"", ""absolute_association"": 0.613601, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
205,FLOORSMIN_MODE,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.000553420296591467,0.0,0.000553420296591467,120.05514144897461,0.0,120.05514144897461,12,0.6793634964337589,0.0,-0.6067673368359837,-0.017542166251470318,-0.0021738209882092075,-0.9951274516742152,{},0.00017749022145296044,0.00019383993587731164,Tier 4 - residual,FLOORSMIN_MEDI,0.9829939741282746,Spearman rho,"[{""feature"": ""FLOORSMIN_MEDI"", ""absolute_association"": 0.982994, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMIN_AVG"", ""absolute_association"": 0.979669, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_MODE"", ""absolute_association"": 0.632859, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_MEDI"", ""absolute_association"": 0.627841, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_AVG"", ""absolute_association"": 0.62513, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
206,ENTRANCES_MEDI,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.0005383104394648263,0.0,0.0005383104394648263,206.9012303352356,0.0,206.9012303352356,17,0.5064929433954083,0.0,-0.3789903154670544,-0.01942962880200127,-0.000700262112803998,-1.3766481052573651,{},0.00017264426277734327,0.0003340608385203106,Tier 4 - residual,ENTRANCES_AVG,0.9936141387113139,Spearman rho,"[{""feature"": ""ENTRANCES_AVG"", ""absolute_association"": 0.993614, ""method"": ""Spearman rho""}, {""feature"": ""ENTRANCES_MODE"", ""absolute_association"": 0.965625, ""method"": ""Spearman rho""}, {""feature"": ""BASEMENTAREA_MEDI"", ""absolute_association"": 0.652082, ""method"": ""Spearman rho""}, {""feature"": ""BASEMENTAREA_AVG"", ""absolute_association"": 0.647419, ""method"": ""Spearman rho""}, {""feature"": ""BASEMENTAREA_MODE"", ""absolute_association"": 0.638317, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
207,POS_FUTURE_INSTALLMENTS_MIN,POS/cash loan history,numeric,POS/cash loan history aggregate: future installments min.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,The aggregate can be beneficial or adverse depending on the underlying behavior and interactions.,higher -> more risk,0.00048041369886472364,0.0,0.00048041369886472364,174.34108138084412,0.0,174.34108138084412,16,0.060463502937542005,0.0,0.21094715721913623,0.020957935624898567,0.00022472636313969596,0.17696453152757363,{},0.00015407590636936966,0.00028148951913073303,Tier 4 - residual,POS_COMPLETED_MONTH_COUNT,0.514405424798041,Spearman rho,"[{""feature"": ""POS_COMPLETED_MONTH_COUNT"", ""absolute_association"": 0.514405, ""method"": ""Spearman rho""}]","related signal, but too weak to treat as a substitute"
208,CC_LIMIT_MAX,Credit card history,numeric,Credit card history aggregate: limit max.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,The aggregate can be beneficial or adverse depending on the underlying behavior and interactions.,higher -> less risk,0.00046938311849644814,0.0,0.00046938311849644814,199.08480024337769,0.0,199.08480024337769,17,0.7222884644568257,0.0,-0.26456240420979693,-0.018913133170787,-0.002134961429089272,-1.187086849409745,{},0.00015053823316804658,0.0003214405018191192,Tier 4 - residual,CC_LIMIT_MEAN,0.9178893775074286,Spearman rho,"[{""feature"": ""CC_LIMIT_MEAN"", ""absolute_association"": 0.917889, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
209,HAS_INSTALLMENT_HISTORY,Source availability,numeric,Source availability aggregate: has installment history.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> less risk,0.0004409730277182063,0.0,0.0004409730277182063,53.6811900138855,0.0,53.6811900138855,4,0.0,,-0.3867813360197081,0.0224584083717924,-0.006289374688237555,2.739819876824735,{},0.00014142668931107957,8.667315955420268e-05,Tier 4 - residual,HAS_PREVIOUS_APPLICATION,0.9225571155841208,Spearman rho,"[{""feature"": ""HAS_PREVIOUS_APPLICATION"", ""absolute_association"": 0.922557, ""method"": ""Spearman rho""}, {""feature"": ""HAS_POS_HISTORY"", ""absolute_association"": 0.908076, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
210,BUREAU_UNIQUE_CREDIT_COUNT,Credit bureau,numeric,Credit bureau aggregate: unique credit count.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> more risk,0.00042939758618548067,0.0,0.00042939758618548067,139.39763927459717,0.0,139.39763927459717,11,0.1424762069937347,0.0,0.3085953755010424,-0.008258609806739816,0.0005223391029658728,-0.44125892947641104,{},0.00013771427093084817,0.00022507015636577987,Tier 4 - residual,BUREAU_CREDIT_COUNT,1.0,Spearman rho,"[{""feature"": ""BUREAU_CREDIT_COUNT"", ""absolute_association"": 1.0, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_CLOSED_COUNT"", ""absolute_association"": 0.885539, ""method"": ""Spearman rho""}, {""feature"": ""BB_MONTHS_OBSERVED"", ""absolute_association"": 0.812003, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_ACTIVE_COUNT"", ""absolute_association"": 0.688452, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_CREDIT_SUM"", ""absolute_association"": 0.67587, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
211,FONDKAPREMONT_MODE,Application property,categorical,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",most-frequent imputation + ordinal encoding + LightGBM splits,category-dependent,Risk varies by category; no numeric ordering is assumed.,category-dependent,0.0004061251278562294,0.0,0.0004061251278562294,69.7950701713562,0.0,69.7950701713562,7,0.6855854488694257,,,,,,"{""eligible_categories"": 5, ""highest_risk_category"": ""not specified"", ""highest_risk_event_rate"": 0.06682027649769585, ""highest_risk_mean_shap"": 0.008946345700237805, ""lowest_risk_category"": ""reg oper account"", ""lowest_risk_event_rate"": 0.0694519804666305, ""lowest_risk_mean_shap"": -0.0002029383320347944}",0.00013025044315283875,0.00011269048341689081,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
212,FLAG_OWN_REALTY,Application verified flags,categorical,Flag if client owns a house or flat,most-frequent imputation + ordinal encoding + LightGBM splits,category-dependent,Risk varies by category; no numeric ordering is assumed.,category-dependent,0.0004039893927273141,0.0,0.0004039893927273141,105.38909959793091,0.0,105.38909959793091,11,0.0,,,,,,"{""eligible_categories"": 2, ""highest_risk_category"": ""N"", ""highest_risk_event_rate"": 0.08573847999435467, ""highest_risk_mean_shap"": 0.00016765001878238747, ""lowest_risk_category"": ""Y"", ""lowest_risk_event_rate"": 0.07851420703467267, ""lowest_risk_mean_shap"": -4.002915131522228e-05}",0.00012956548074121279,0.0001701602785326194,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
213,FLAG_DOCUMENT_8,Application documents,numeric,Did client provide document 8,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.00037661616805012967,0.0,0.00037661616805012967,54.461440086364746,0.0,54.461440086364746,5,0.0,,-0.3767809914429994,0.0007496291207773927,-0.0014917029297056145,0.07442784871055236,{},0.000120786475453986,8.793294420142603e-05,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
214,BB_RECENT_12M_DELINQUENT_MONTHS,Bureau monthly status,numeric,Bureau monthly status aggregate: recent 12m delinquent months.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",higher -> more risk,0.0003374045154939373,0.0,0.0003374045154939373,134.64055061340332,0.0,134.64055061340332,11,0.6979209573568625,0.0,0.6325785641052027,0.06128855708741931,0.0005950115056233287,0.784828253712301,{},0.0001082107081057336,0.00021738940442197065,Tier 4 - residual,BB_DELINQUENT_MONTH_RATE,0.6911803938556177,Spearman rho,"[{""feature"": ""BB_DELINQUENT_MONTH_RATE"", ""absolute_association"": 0.69118, ""method"": ""Spearman rho""}, {""feature"": ""BB_DELINQUENT_MONTHS"", ""absolute_association"": 0.678324, ""method"": ""Spearman rho""}, {""feature"": ""BB_MAX_DELINQUENCY_LEVEL"", ""absolute_association"": 0.636778, ""method"": ""Spearman rho""}]","related signal, but too weak to treat as a substitute"
215,PREV_UNIQUE_APPLICATION_COUNT,Previous applications,numeric,Previous applications aggregate: unique application count.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,mixed / weak marginal direction,0.00031023263699308677,0.0,0.00031023263699308677,103.73899126052856,0.0,103.73899126052856,10,0.054328267608992564,0.0,-0.06950045287932842,0.005582697611190876,-9.183235405747018e-05,0.29895056881968224,{},9.949627756873972e-05,0.0001674960286683299,Tier 4 - residual,PREV_APPLICATION_COUNT,1.0,Spearman rho,"[{""feature"": ""PREV_APPLICATION_COUNT"", ""absolute_association"": 1.0, ""method"": ""Spearman rho""}, {""feature"": ""PREV_APPROVED_COUNT"", ""absolute_association"": 0.830616, ""method"": ""Spearman rho""}, {""feature"": ""PREV_CREDIT_SUM"", ""absolute_association"": 0.798338, ""method"": ""Spearman rho""}, {""feature"": ""INST_CONTRACT_COUNT"", ""absolute_association"": 0.792211, ""method"": ""Spearman rho""}, {""feature"": ""PREV_CASH_LOAN_COUNT"", ""absolute_association"": 0.781299, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
216,PREV_UNUSED_OFFER_COUNT,Previous applications,numeric,Previous applications aggregate: unused offer count.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> more risk,0.0003085887818849732,0.0,0.0003085887818849732,38.75409984588623,0.0,38.75409984588623,3,0.054328267608992564,0.0,0.3724990700780345,-0.00841738301615357,0.0001590625741113683,-0.060573413545059185,{},9.896906848556612e-05,6.257201597902645e-05,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
217,AMT_REQ_CREDIT_BUREAU_WEEK,Application credit enquiries,numeric,Number of enquiries to Credit Bureau about the client one week before application (excluding one day before application),median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.0003032383027836713,0.0,0.0003032383027836713,50.83042097091675,0.0,50.83042097091675,5,0.13432479892470786,0.0,-0.2967433165488613,0.0023156366187475244,-0.00017664239677297756,0.01155585066659609,{},9.725308928057763e-05,8.207033387076497e-05,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
218,CC_DPD_MAX,Credit card history,numeric,Credit card history aggregate: dpd max.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",mixed / weak marginal direction,0.00027144006996746977,0.0,0.00027144006996746977,137.1374101638794,0.0,137.1374101638794,15,0.7222884644568257,0.0,0.10108887846758424,-0.016854332448652982,-0.00010222770975495761,-0.28699127998615265,{},8.705491725992495e-05,0.00022142081106826277,Tier 4 - residual,CC_DPD_MEAN,0.9973795041243461,Spearman rho,"[{""feature"": ""CC_DPD_MEAN"", ""absolute_association"": 0.99738, ""method"": ""Spearman rho""}, {""feature"": ""CC_DPD_MONTH_RATE"", ""absolute_association"": 0.992158, ""method"": ""Spearman rho""}, {""feature"": ""CC_DPD_MONTH_COUNT"", ""absolute_association"": 0.988494, ""method"": ""Spearman rho""}, {""feature"": ""CC_DPD_DEF_MONTH_RATE"", ""absolute_association"": 0.869305, ""method"": ""Spearman rho""}, {""feature"": ""CC_DPD_DEF_MONTH_COUNT"", ""absolute_association"": 0.867758, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
219,BB_SEVERE_DELINQUENT_MONTH_RATE,Bureau monthly status,numeric,Bureau monthly status aggregate: severe delinquent month rate.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",higher -> more risk,0.0002705968398931085,0.0,0.0002705968398931085,74.16626167297363,0.0,74.16626167297363,5,0.6979209573568625,0.0,0.2844337514393188,0.01540976102185395,0.00044859298578872327,0.08250331937295907,{},8.678448067934422e-05,0.00011974816932816928,Tier 4 - residual,BB_SEVERE_DELINQUENT_MONTHS,0.9999237074705389,Spearman rho,"[{""feature"": ""BB_SEVERE_DELINQUENT_MONTHS"", ""absolute_association"": 0.999924, ""method"": ""Spearman rho""}, {""feature"": ""BB_DEFAULT_MONTHS"", ""absolute_association"": 0.809917, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
220,FLOORSMIN_AVG,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.00019412729984309306,5.172132602165042e-05,0.0002458486258647435,71.49132919311523,22.95639991760254,94.44772911071777,9,0.6793634964337589,0.00011900491992102691,-0.3313900860351778,-0.017954625120289433,-0.000281164112656097,-0.848753810265275,{},7.884735582954431e-05,0.00015249444158424753,Tier 4 - residual,FLOORSMIN_MEDI,0.9966601799891941,Spearman rho,"[{""feature"": ""FLOORSMIN_MEDI"", ""absolute_association"": 0.99666, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMIN_MODE"", ""absolute_association"": 0.979669, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_AVG"", ""absolute_association"": 0.657849, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_MEDI"", ""absolute_association"": 0.654243, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_MODE"", ""absolute_association"": 0.642663, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
221,AMT_REQ_CREDIT_BUREAU_MON,Application credit enquiries,numeric,Number of enquiries to Credit Bureau about the client one month before application (excluding one week before application),median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.00023455067193665192,0.0,0.00023455067193665192,118.09592056274414,0.0,118.09592056274414,14,0.13432479892470786,0.0,-0.42864926851552854,-0.008318669849741245,-9.356622876006951e-05,-0.08630422609598037,{},7.522393190199254e-05,0.0001906765957123441,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
222,ELEVATORS_MODE,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,mixed / weak marginal direction,0.00020949454297602627,0.0,0.00020949454297602627,36.65950012207031,0.0,36.65950012207031,3,0.5358683634313959,0.0,-0.03824854646779131,-0.03239314369149594,0.0006393252604255737,-1.8857661470268212,{},6.718805409742711e-05,5.919009437822874e-05,Tier 4 - residual,ELEVATORS_MEDI,0.9780650258450609,Spearman rho,"[{""feature"": ""ELEVATORS_MEDI"", ""absolute_association"": 0.978065, ""method"": ""Spearman rho""}, {""feature"": ""ELEVATORS_AVG"", ""absolute_association"": 0.968704, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_MODE"", ""absolute_association"": 0.83247, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_MEDI"", ""absolute_association"": 0.831441, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_AVG"", ""absolute_association"": 0.829768, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
223,BUREAU_PROLONG_MAX,Credit bureau,numeric,Credit bureau aggregate: prolong max.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,The aggregate can be beneficial or adverse depending on the underlying behavior and interactions.,higher -> more risk,0.00020302007528945158,0.0,0.00020302007528945158,44.39450001716614,0.0,44.39450001716614,4,0.1424762069937347,0.0,0.2858098308546645,0.005990989848692777,0.00010365832455600818,0.02940492528336336,{},6.511159483028809e-05,7.167895462678074e-05,Tier 4 - residual,BUREAU_PROLONG_SUM,0.9999912234091448,Spearman rho,"[{""feature"": ""BUREAU_PROLONG_SUM"", ""absolute_association"": 0.999991, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
224,CC_LATEST_MONTH,Credit card history,numeric,Credit card history aggregate: latest month.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,mixed / weak marginal direction,0.00019244659423262896,0.0,0.00019244659423262896,42.99199914932251,0.0,42.99199914932251,4,0.7222884644568257,0.0,-0.11989455414098327,0.030725209165501845,0.0006523947815574774,1.8371372767525567,{},6.172052026026831e-05,6.941448952341632e-05,Tier 4 - residual,INST_DAYS_SINCE_DUE_MIN,0.5354150140794495,Spearman rho,"[{""feature"": ""INST_DAYS_SINCE_DUE_MIN"", ""absolute_association"": 0.535415, ""method"": ""Spearman rho""}]","related signal, but too weak to treat as a substitute"
225,AMT_REQ_CREDIT_BUREAU_HOUR,Application credit enquiries,numeric,Number of enquiries to Credit Bureau about the client one hour before application,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,mixed / weak marginal direction,3.3372753494417886e-05,0.00014439010964733734,0.00017776286314175524,12.236800193786621,55.016921520233154,67.25372171401978,4,0.13432479892470786,0.0005843450253307233,0.14447827091426155,0.004310527161469989,2.112588430034543e-05,0.009354443995736317,{},5.701122662010607e-05,0.00010858724538754437,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
226,CC_DPD_DEF_MONTH_COUNT,Credit card history,numeric,Credit card history aggregate: dpd def month count.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",higher -> more risk,0.00015887331070197264,0.0,0.00015887331070197264,49.090500831604004,0.0,49.090500831604004,4,0.7222884644568257,0.0,0.6498403406322657,-0.02317499476971893,0.00034973044045036295,-0.3018783094445143,{},5.095306275019784e-05,7.926107469064589e-05,Tier 4 - residual,CC_DPD_DEF_MONTH_RATE,0.9987330968555114,Spearman rho,"[{""feature"": ""CC_DPD_DEF_MONTH_RATE"", ""absolute_association"": 0.998733, ""method"": ""Spearman rho""}, {""feature"": ""CC_DPD_MONTH_COUNT"", ""absolute_association"": 0.909304, ""method"": ""Spearman rho""}, {""feature"": ""CC_DPD_MONTH_RATE"", ""absolute_association"": 0.894342, ""method"": ""Spearman rho""}, {""feature"": ""CC_DPD_MEAN"", ""absolute_association"": 0.875313, ""method"": ""Spearman rho""}, {""feature"": ""CC_DPD_MAX"", ""absolute_association"": 0.867758, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
